time,avg_roam_time_min,area_to_destroy_12.4min,area_to_destroy_24.8min,area_to_destroy_30.0min,missiles_remaining,mated_missiles_remaining,retaliation_prob
2021/01/20-16:34,3.5,"2,243","5,172","6,768",0,0,0.0000
2021/01/20-16:35,3.8,"2,457","5,562","7,247",0,0,0.0000
2021/01/20-16:36,3.2,"2,176","5,104","6,715",0,0,0.0000
2021/01/20-16:37,3.5,"2,356","5,379","7,030",0,0,0.0000
2021/01/20-16:38,3.8,"2,543","5,661","7,352",0,0,0.0000
2021/01/20-16:39,4.1,"2,737","5,951","7,682",0,0,0.0000
2021/01/20-16:40,4.4,"2,940","6,248","8,019",0,0,0.0000
2021/01/20-16:41,3.2,"2,260","5,200","6,817",0,0,0.0000
2021/01/20-16:42,3.0,"2,013","4,880","6,466",0,0,0.0000
2021/01/20-16:43,3.3,"2,192","5,159","6,786",0,0,0.0000
2021/01/20-16:44,3.6,"2,379","5,445","7,114",0,0,0.0000
2021/01/20-16:45,4.0,"2,574","5,740","7,451",0,0,0.0000
2021/01/20-16:46,3.0,"2,034","4,893","6,475",0,0,0.0000
2021/01/20-16:47,2.8,"1,838","4,632","6,186",0,0,0.0000
2021/01/20-16:48,3.1,"2,011","4,904","6,501",0,0,0.0000
2021/01/20-16:49,3.4,"2,192","5,185","6,823",0,0,0.0000
2021/01/20-16:50,3.7,"2,381","5,473","7,154",0,0,0.0000
2021/01/20-16:51,3.0,"2,002","4,856","6,436",0,0,0.0000
2021/01/20-16:52,3.3,"2,180","5,134","6,756",0,0,0.0000
2021/01/20-16:53,3.6,"2,366","5,419","7,083",0,0,0.0000
2021/01/20-16:54,3.9,"2,560","5,713","7,418",0,0,0.0000
2021/01/20-16:55,4.2,"2,762","6,014","7,761",0,0,0.0000
2021/01/20-16:56,3.0,"2,074","4,937","6,521",0,0,0.0000
2021/01/20-16:57,2.7,"1,798","4,566","6,110",0,0,0.0000
2021/01/20-16:58,3.0,"1,969","4,837","6,422",0,0,0.0000
2021/01/20-16:59,3.3,"2,148","5,115","6,743",0,0,0.0000
2021/01/20-17:00,3.5,"2,275","5,298","6,949",0,0,0.0000
2021/01/20-17:01,2.8,"1,941","4,752","6,314",0,0,0.0000
2021/01/20-17:02,2.9,"1,951","4,779","6,348",0,0,0.0000
2021/01/20-17:03,3.2,"2,122","5,045","6,655",0,0,0.0000
2021/01/20-17:04,3.5,"2,301","5,320","6,969",0,0,0.0000
2021/01/20-17:05,3.8,"2,488","5,601","7,291",0,0,0.0000
2021/01/20-17:06,3.4,"2,310","5,303","6,941",0,0,0.0000
2021/01/20-17:07,3.7,"2,394","5,354","6,963",0,0,0.0000
2021/01/20-17:08,4.0,"2,583","5,638","7,286",0,0,0.0000
2021/01/20-17:09,4.3,"2,779","5,929","7,618",0,0,0.0000
2021/01/20-17:10,4.6,"2,983","6,228","7,956",0,0,0.0000
2021/01/20-17:11,3.8,"2,552","5,551","7,176",0,0,0.0000
