time,avg_roam_time_min,area_to_destroy_12.4min,area_to_destroy_24.8min,area_to_destroy_30.0min,missiles_remaining,mated_missiles_remaining,retaliation_prob
2021/01/20-17:02,3.1,"4,068","9,032","11,720",0,0,0.0000
2021/01/20-17:03,3.3,"4,384","9,503","12,257",0,0,0.0000
2021/01/20-17:04,3.6,"4,712","9,987","12,807",0,0,0.0000
2021/01/20-17:05,3.8,"5,053","10,484","13,369",0,0,0.0000
2021/01/20-17:06,3.4,"4,473","9,623","12,390",0,0,0.0000
2021/01/20-17:07,3.6,"4,637","9,704","12,403",0,0,0.0000
2021/01/20-17:08,3.8,"4,969","10,188","12,951",0,0,0.0000
2021/01/20-17:09,3.9,"5,179","10,471","13,266",0,0,0.0000
2021/01/20-17:10,4.2,"5,530","10,973","13,831",0,0,0.0000
2021/01/20-17:11,3.8,"5,159","10,386","13,153",0,0,0.0000
2021/01/20-17:12,2.9,"4,058","8,744","11,284",0,0,0.0000
2021/01/20-17:13,3.1,"4,360","9,197","11,801",0,0,0.0000
2021/01/20-17:14,3.4,"4,674","9,663","12,330",0,0,0.0000
2021/01/20-17:15,3.6,"5,000","10,141","12,871",0,0,0.0000
2021/01/20-17:16,3.6,"5,123","10,285","13,025",0,0,0.0000
2021/01/20-17:17,3.9,"5,463","10,777","13,580",0,0,0.0000
2021/01/20-17:18,4.1,"5,816","11,281","14,148",0,0,0.0000
2021/01/20-17:19,4.4,"6,180","11,797","14,727",0,0,0.0000
2021/01/20-17:20,4.6,"6,557","12,325","15,319",0,0,0.0000
2021/01/20-17:21,4.2,"6,134","11,643","14,528",0,0,0.0000
2021/01/20-17:22,4.4,"6,464","12,093","15,029",0,0,0.0000
2021/01/20-17:23,4.6,"6,897","12,839","15,938",0,0,0.0000
2021/01/20-17:24,4.9,"7,287","13,381","16,543",0,0,0.0000
2021/01/20-17:25,5.1,"7,690","13,935","17,161",0,0,0.0000
2021/01/20-17:26,4.8,"7,417","13,462","16,605",0,0,0.0000
2021/01/20-17:27,2.7,"3,675","8,427","11,027",0,0,0.0000
2021/01/20-17:28,3.0,"3,969","8,873","11,536",0,0,0.0000
2021/01/20-17:29,3.2,"4,276","9,330","12,057",0,0,0.0000
2021/01/20-17:30,3.5,"4,594","9,800","12,591",0,0,0.0000
2021/01/20-17:31,3.1,"4,110","9,185","11,936",0,0,0.0000
2021/01/20-17:32,3.3,"4,337","9,519","12,316",0,0,0.0000
