time,avg_roam_time_min,area_to_destroy_12.4min,area_to_destroy_24.8min,area_to_destroy_30.0min,missiles_remaining,mated_missiles_remaining,retaliation_prob
2021/01/20-16:08,8.6,"6,668","11,034","13,233",0,0,0.0000
2021/01/20-16:09,8.9,"6,965","11,423","13,659",0,0,0.0000
2021/01/20-16:10,9.1,"7,251","11,786","14,056",0,0,0.0000
2021/01/20-16:11,9.4,"7,590","12,297","14,654",0,0,0.0000
2021/01/20-16:12,9.7,"7,908","12,706","15,101",0,0,0.0000
2021/01/20-16:13,9.9,"8,215","13,091","15,519",0,0,0.0000
2021/01/20-16:14,10.2,"8,552","13,522","15,990",0,0,0.0000
2021/01/20-16:15,10.6,"8,896","13,962","16,469",0,0,0.0000
2021/01/20-16:16,10.9,"9,247","14,409","16,956",0,0,0.0000
2021/01/20-16:17,11.2,"9,607","14,863","17,451",0,0,0.0000
2021/01/20-16:18,10.6,"8,814","13,709","16,129",0,0,0.0000
2021/01/20-16:19,10.8,"9,113","14,073","16,520",0,0,0.0000
2021/01/20-16:20,11.1,"9,459","14,509","16,994",0,0,0.0000
2021/01/20-16:21,9.8,"7,653","12,270","14,574",0,0,0.0000
2021/01/20-16:22,10.0,"7,951","12,647","14,983",0,0,0.0000
2021/01/20-16:23,10.3,"8,275","13,062","15,436",0,0,0.0000
2021/01/20-16:24,10.6,"8,607","13,484","15,897",0,0,0.0000
2021/01/20-16:25,9.8,"7,496","12,178","14,509",0,0,0.0000
2021/01/20-16:26,10.1,"7,819","12,592","14,961",0,0,0.0000
2021/01/20-16:27,8.8,"6,554","10,986","13,211",0,0,0.0000
2021/01/20-16:28,9.0,"6,821","11,321","13,576",0,0,0.0000
2021/01/20-16:29,9.3,"7,133","11,729","14,024",0,0,0.0000
2021/01/20-16:30,9.6,"7,454","12,145","14,479",0,0,0.0000
2021/01/20-16:31,9.9,"7,782","12,568","14,943",0,0,0.0000
2021/01/20-16:32,10.2,"8,117","12,999","15,414",0,0,0.0000
2021/01/20-16:33,10.5,"8,447","13,415","15,866",0,0,0.0000
2021/01/20-16:34,10.8,"8,797","13,860","16,351",0,0,0.0000
2021/01/20-16:35,11.1,"9,183","14,422","17,002",0,0,0.0000
2021/01/20-16:36,11.4,"9,549","14,883","17,503",0,0,0.0000
2021/01/20-16:37,11.6,"9,874","15,273","17,920",0,0,0.0000
2021/01/20-16:38,11.9,"10,252","15,747","18,434",0,0,0.0000
2021/01/20-16:39,11.0,"9,261","14,465","17,031",0,0,0.0000
2021/01/20-16:40,11.3,"9,624","14,923","17,529",0,0,0.0000
2021/01/20-16:41,11.6,"9,994","15,389","18,035",0,0,0.0000
2021/01/20-16:42,11.9,"10,377","15,872","18,559",0,0,0.0000
2021/01/20-16:43,12.2,"10,727","16,295","19,014",0,0,0.0000
2021/01/20-16:44,12.5,"11,124","16,792","19,552",0,0,0.0000
2021/01/20-16:45,11.5,"10,448","15,826","18,464",0,0,0.0000
2021/01/20-16:46,11.8,"10,811","16,275","18,950",0,0,0.0000
2021/01/20-16:47,12.1,"11,199","16,763","19,480",0,0,0.0000
2021/01/20-16:48,12.5,"11,596","17,259","20,017",0,0,0.0000
2021/01/20-16:49,12.8,"12,000","17,763","20,563",0,0,0.0000
2021/01/20-16:50,13.1,"12,413","18,275","21,117",0,0,0.0000
2021/01/20-16:51,13.4,"12,833","18,795","21,679",0,0,0.0000
2021/01/20-16:52,13.7,"13,262","19,323","22,249",0,0,0.0000
2021/01/20-16:53,14.1,"13,698","19,859","22,826",0,0,0.0000
2021/01/20-16:54,14.4,"14,143","20,404","23,412",0,0,0.0000
2021/01/20-16:55,14.6,"14,530","20,851","23,885",0,0,0.0000
2021/01/20-16:56,14.9,"14,987","21,408","24,484",0,0,0.0000
2021/01/20-16:57,15.2,"15,453","21,973","25,091",0,0,0.0000
2021/01/20-16:58,6.4,"4,838","8,735","10,753",0,0,0.0000
2021/01/20-16:59,6.7,"5,100","9,097","11,156",0,0,0.0000
2021/01/20-17:00,7.1,"5,338","9,408","11,499",0,0,0.0000
2021/01/20-17:01,7.4,"5,609","9,775","11,905",0,0,0.0000
2021/01/20-17:02,7.7,"5,889","10,150","12,320",0,0,0.0000
2021/01/20-17:03,8.0,"6,176","10,532","12,742",0,0,0.0000
2021/01/20-17:04,8.2,"6,470","10,921","13,171",0,0,0.0000
2021/01/20-17:05,8.5,"6,772","11,319","13,609",0,0,0.0000
2021/01/20-17:06,8.8,"7,087","11,733","14,065",0,0,0.0000
2021/01/20-17:07,9.1,"6,872","11,352","13,597",0,0,0.0000
2021/01/20-17:08,9.4,"7,183","11,758","14,043",0,0,0.0000
2021/01/20-17:09,9.8,"7,502","12,172","14,497",0,0,0.0000
2021/01/20-17:10,10.1,"7,828","12,593","14,959",0,0,0.0000
2021/01/20-17:11,10.4,"8,162","13,022","15,428",0,0,0.0000
2021/01/20-17:12,10.7,"8,504","13,459","15,905",0,0,0.0000
2021/01/20-17:13,11.0,"8,853","13,904","16,389",0,0,0.0000
2021/01/20-17:14,11.3,"9,210","14,356","16,881",0,0,0.0000
2021/01/20-17:15,11.6,"9,575","14,816","17,381",0,0,0.0000
2021/01/20-17:16,11.9,"9,947","15,284","17,889",0,0,0.0000
2021/01/20-17:17,12.2,"10,328","15,759","18,404",0,0,0.0000
2021/01/20-17:18,12.5,"10,715","16,242","18,927",0,0,0.0000
2021/01/20-17:19,12.8,"11,111","16,732","19,457",0,0,0.0000
2021/01/20-17:20,13.1,"11,514","17,231","19,996",0,0,0.0000
2021/01/20-17:21,9.5,"7,792","12,548","14,910",0,0,0.0000
2021/01/20-17:22,9.8,"8,125","12,977","15,378",0,0,0.0000
2021/01/20-17:23,10.1,"8,494","13,521","16,013",0,0,0.0000
2021/01/20-17:24,10.4,"8,843","13,965","16,496",0,0,0.0000
2021/01/20-17:25,10.7,"9,199","14,417","16,988",0,0,0.0000
2021/01/20-17:26,11.0,"9,563","14,876","17,487",0,0,0.0000
2021/01/20-17:27,9.2,"7,191","11,950","14,329",0,0,0.0000
2021/01/20-17:28,9.0,"7,119","11,813","14,165",0,0,0.0000
2021/01/20-17:29,9.3,"7,441","12,230","14,621",0,0,0.0000
2021/01/20-17:30,9.6,"7,770","12,655","15,086",0,0,0.0000
2021/01/20-17:31,8.8,"6,560","11,193","13,519",0,0,0.0000
2021/01/20-17:32,9.2,"6,881","11,614","13,982",0,0,0.0000
2021/01/20-17:33,9.5,"7,211","12,043","14,453",0,0,0.0000
2021/01/20-17:34,9.8,"7,548","12,480","14,931",0,0,0.0000
2021/01/20-17:35,10.1,"7,893","12,925","15,418",0,0,0.0000
2021/01/20-17:36,10.4,"8,247","13,378","15,913",0,0,0.0000
2021/01/20-17:37,10.8,"8,608","13,839","16,416",0,0,0.0000
2021/01/20-17:38,11.1,"8,978","14,308","16,927",0,0,0.0000
2021/01/20-17:39,10.6,"8,669","13,848","16,403",0,0,0.0000
2021/01/20-17:40,10.9,"9,035","14,313","16,909",0,0,0.0000
2021/01/20-17:41,11.2,"9,408","14,786","17,424",0,0,0.0000
2021/01/20-17:42,11.5,"9,789","15,267","17,947",0,0,0.0000
2021/01/20-17:43,11.9,"10,179","15,756","18,478",0,0,0.0000
2021/01/20-17:44,12.2,"10,576","16,253","19,016",0,0,0.0000
2021/01/20-17:45,10.8,"9,541","14,797","17,385",0,0,0.0000
2021/01/20-17:46,11.2,"9,913","15,269","17,898",0,0,0.0000
2021/01/20-17:47,11.5,"10,292","15,748","18,419",0,0,0.0000
2021/01/20-17:48,11.8,"10,680","16,235","18,948",0,0,0.0000
2021/01/20-17:49,12.1,"11,076","16,730","19,485",0,0,0.0000
2021/01/20-17:50,12.4,"11,479","17,234","20,030",0,0,0.0000
2021/01/20-17:51,12.8,"11,891","17,745","20,583",0,0,0.0000
2021/01/20-17:52,13.1,"12,311","18,264","21,144",0,0,0.0000
2021/01/20-17:53,13.4,"12,739","18,792","21,713",0,0,0.0000
2021/01/20-17:54,13.7,"13,179","19,336","22,301",0,0,0.0000
2021/01/20-17:55,13.8,"13,476","19,583","22,511",0,0,0.0000
2021/01/20-17:56,14.1,"13,923","20,129","23,099",0,0,0.0000
2021/01/20-17:57,14.5,"13,635","19,707","22,621",0,0,0.0000
2021/01/20-17:58,7.7,"5,955","9,919","11,948",0,0,0.0000
2021/01/20-17:59,8.0,"6,224","10,283","12,353",0,0,0.0000
2021/01/20-18:00,8.3,"6,501","10,656","12,765",0,0,0.0000
2021/01/20-18:01,8.5,"6,697","10,823","12,905",0,0,0.0000
2021/01/20-18:02,8.6,"6,885","10,974","13,024",0,0,0.0000
2021/01/20-18:03,8.9,"7,169","11,344","13,430",0,0,0.0000
2021/01/20-18:04,7.3,"4,687","8,373","10,254",0,0,0.0000
2021/01/20-18:05,7.5,"4,938","8,711","10,628",0,0,0.0000
